"ID","URL","PDF","Country","Province","Date","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"CHICTR2000029989","http://www.chictr.org.cn/showproj.aspx?proj=49720",NA,"China","Beijing","2020-Feb","Not Recruiting","Randomized","Unspecified",2,"Confirmed",NA,NA,"Viral Load or Clearance, Cough, Fever, Dyspnea, SpO2, Respiratory Rate, Radiographic Findings","Interferon Therapy",300
"CHICTR2000029988","http://www.chictr.org.cn/showproj.aspx?proj=49218",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events","HCQ",80
"CHICTR2000029990","http://www.chictr.org.cn/showproj.aspx?proj=49674",NA,"China","Beijing","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"SpO2","Stem Cells",120
"NCT04269525","https://ClinicalTrials.gov/show/NCT04269525",NA,"China","Hubei","2020-Feb","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Severe","ICU","Mortality, Hospitalization, Viral Load or Clearance, Pneumonia or ARDS, IL-2, IL-4, IL-6, IL-7, IL-8, IL-10, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Procalcitonin, PaO2-FiO2, Radiographic Findings","Stem Cells",10
"CHICTR2000029935","http://www.chictr.org.cn/showproj.aspx?proj=49607",NA,"China","Zhejiang","2020-Feb","Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Mortality, Hospitalization, Clinical Improvement Score (Any), Secondary CoViD-19 Re-infection, Serious Adverse Events, C-Reactive Protein","HCQ",100
"CHICTR2000029939","http://www.chictr.org.cn/showproj.aspx?proj=49612",NA,"China","Zhejiang","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed",NA,NA,"Mortality, Hospitalization, Clinical Improvement Score (Any), Secondary CoViD-19 Re-infection, Fever, Serious Adverse Events, C-Reactive Protein, IL-2, IL-4, IL-6, IL-10, Tumor Necrosis Factor (Any), ALT, Bilirubin, Radiographic Findings","HCQ",100
"CHICTR2000029867","http://www.chictr.org.cn/showproj.aspx?proj=49514",NA,"China","Beijing","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Mixed","Viral Load or Clearance, Fever","Carriomycin",520
"CHICTR2000029853","http://www.chictr.org.cn/showproj.aspx?proj=49532",NA,"China","Henan","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Hospitalization, Viral Load or Clearance, Cough, Fever, Other Mild Symptoms, CD4, SpO2, Radiographic Findings","Azvudine",20
"CHICTR2000029850","http://www.chictr.org.cn/showproj.aspx?proj=49533",NA,"China","Zhejiang","2020-Feb","Recruiting","Non-Randomized","Unspecified",2,"Confirmed",NA,NA,"Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Anti SARS-COV-2 Titers, PaO2-FiO2","Plasma Product",20
"CHICTR2000029741","http://www.chictr.org.cn/showproj.aspx?proj=49263",NA,"China","Guangdong","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Hospitalization, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, IL-6, IL-10, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Neutrophils, Platelet Count, D-Dimer, Procalcitonin, Prothrombin, Fibrinogen, SpO2","HCQ,  LPV/r",112
"CHICTR2000029765","http://www.chictr.org.cn/showproj.aspx?proj=49409",NA,"China","Anhui","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"Mortality, Hospitalization, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO","TCZ",188
"CHICTR2000029542","http://www.chictr.org.cn/showproj.aspx?proj=48968",NA,"China","Guangdong","2020-Feb","Recruiting","Non-Randomized","Unspecified",2,"Confirmed",NA,"Hospitalized","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein","HCQ",20
"CHICTR2000029541","http://www.chictr.org.cn/showproj.aspx?proj=48992",NA,"China","Hubei","2020-Feb","Not Recruiting","Randomized","Unspecified",3,"Confirmed",NA,"Hospitalized","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Radiographic Findings","Darunavir, LPV/r, Thymosin",100
"CHICTR2000029539","http://www.chictr.org.cn/showproj.aspx?proj=48991",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Cough, Fever, Dyspnea, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, SpO2, Respiratory Rate","LPV/r",328
"CHICTR2000029600","http://www.chictr.org.cn/showproj.aspx?proj=49042","https://reader.elsevier.com/reader/sd/pii/S2095809920300631?token=A28CA1B43E646EFBA54D61F15A05C13723D1BFA784EAC81E632C0FB769F1BD4BA964D4E304CB8D9EAA24DF528709668A","China","Guangdong","2020-Feb","Completed w. Results","Non-Randomized","Unspecified",3,"Confirmed",NA,NA,"Viral Load or Clearance, Radiographic Findings, Renal Outcome (Unspecified)","Favirapir, LPV/r",90
"CHICTR2000029572","http://www.chictr.org.cn/showproj.aspx?proj=41760",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Blood Gas, Radiographic Findings","Stem Cells",30
"CHICTR2000029569","http://www.chictr.org.cn/showproj.aspx?proj=49062",NA,"China","Hubei","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Blood Gas, Radiographic Findings","Stem Cells",30
"CHICTR2000029559","http://www.chictr.org.cn/showproj.aspx?proj=48880","https://www.medrxiv.org/content/10.1101/2020.03.22.20040758v1.full.pdf","China","Hubei","2020-Feb","Completed w. Results","Randomized","Double",3,"Confirmed",NA,NA,"Viral Load or Clearance, Lymphocyte Count, CD4, CD8","HCQ",300
"CHICTR2000029756","http://www.chictr.org.cn/showproj.aspx?proj=49222",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed",NA,NA,"ICU Admission, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Blood Gas, Blood Pressure, Heart Rate, Surfactant Factor Protein, PaO2-FiO2, SpO2, Respiratory Rate, Radiographic Findings","Traditional Chinese Medicine",238
"CHICTR2000029603","http://www.chictr.org.cn/showproj.aspx?proj=49075",NA,"China","Zhejiang","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","ICU Admission, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, PaO2-FiO2, SpO2, Respiratory Rate","Asc09/Ritonavir",160
"CHICTR2000029606","http://www.chictr.org.cn/showproj.aspx?proj=49146",NA,"China","Zhejiang","2020-Feb","Recruiting","Randomized","Open-Label",5,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Stem Cells",63
"CHICTR2000029609","http://www.chictr.org.cn/showproj.aspx?proj=49145",NA,"China","Guangdong","2020-Feb","Not Recruiting","Non-Randomized","Open-Label",5,"Confirmed",NA,"Hospitalized","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance","HCQ , /- LPV/r",205
"CHICTR2000029621","http://www.chictr.org.cn/showproj.aspx?proj=49165",NA,"China","Shanghai","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Non-severe","Outpatients","Mortality, Viral Load or Clearance, Fever, Lymphocyte Count, SpO2","Arbidol",380
"CHICTR2000029548","http://www.chictr.org.cn/showproj.aspx?proj=49015",NA,"China","Zhejiang","2020-Feb","Not Recruiting","Randomized","Open-Label",3,"Confirmed","Non-severe",NA,"Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, ECG","Baloxavir, Marboxil, Favirapir, LPV/r",30
"CHICTR2000029400","http://www.chictr.org.cn/showproj.aspx?proj=48824",NA,"China","Beijing","2020-Jan","Recruiting","Non-Randomized","Unspecified",3,"Confirmed",NA,NA,"Viral Load or Clearance, Fever, White Blood Cell Count, Monocyte Count, Lymphocyte Count, Hemoglobin, Erythrocyte Sedimentation Rate, Blood Gas, Radiographic Findings","Traditional Chinese Medicine",60
"CHICTR2000029468","http://www.chictr.org.cn/showproj.aspx?proj=48919",NA,"China","Sichuan","2020-Feb","Not Recruiting","Non-Randomized","Unspecified",2,"Confirmed",NA,NA,"Mortality, Hospitalization, Viral Load or Clearance, Pneumonia or ARDS","Combination Antiviral",120
"NCT04261907","https://ClinicalTrials.gov/show/NCT04261907",NA,"China","Beijing","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed",NA,"Hospitalized","ICU Admission, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events, PaO2-FiO2, SpO2, Respiratory Rate","Asc/Ritonavir, LPV/r",160
"NCT04260594","https://ClinicalTrials.gov/show/NCT04260594",NA,"China","Shanghai","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Viral Load or Clearance, Cough, Fever, Dyspnea, Other Mild Symptoms, Treatment-emergent Adverse Events, Serious Adverse Events, Lymphocyte Count, PaO2-FiO2, SpO2","Arbidol",380
"NCT04251871","https://ClinicalTrials.gov/show/NCT04251871",NA,"China","Beijing","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Hospitalization, Viral Load or Clearance, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Dyspnea, Radiographic Findings","Traditional Chinese Medicine",150
"NCT04252885","https://ClinicalTrials.gov/show/NCT04252885","https://www.medrxiv.org/content/medrxiv/early/2020/03/23/2020.03.19.20038984.full.pdf","China","Guangdong","2020-Feb","Completed w. Results","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Viral Load or Clearance, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Serious Adverse Events, Tumor Necrosis Factor (Any), Interferon (Any), Creatinine Phosphokinase, CK-MB, eGFR, Myoglobin, ALT, AST, Bilirubin, Blood Pressure, Heart Rate, PaO2-FiO2, SpO2, Respiratory Rate, Radiographic Findings","LPV/r, Arbidol",125
"2020-000890-25","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000890-25/FR/","https://www.sciencedirect.com/science/article/pii/S0924857920300996","France","Paris","2020-Mar","Completed w. Results","Unspecified","Unspecified",NA,"Confirmed",NA,NA,"Mortality, Hospitalization, Viral Load or Clearance, Fever, Respiratory Rate","HCQ",NA
"2020-000936-23","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000936-23/FR/",NA,"France","Paris","2020-Mar","Recruiting","Randomised","Open-Label",4,"Confirmed",NA,"Hospitalized",NA,"LPV/r",NA
"2020-000982-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000982-18/NO/",NA,"Norway","Oslo","2020-Mar","Recruiting","Randomised","Open-Label",3,"Confirmed","Severe","ICU Or Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Treatment-emergent Adverse Events, eGFR, Quality of Life","HCQ, Remdesivir",NA
"2020-001023-14","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001023-14/GB/",NA,"United Kingdom","London","2020-Mar","Recruiting","Randomised","Double",2,"Confirmed",NA,"Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Respiratory Rate","Interferon Therapy",400
"2020-000919-69","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000919-69/NL/",NA,"Netherlands","Amsterdam","2020-Mar","Recruiting","Randomised","Double",2,"Healthy (Exposed)","None","Healthcare Workers","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS","BCG Vaccine",NA
"2020-001010-38","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001010-38/NO/",NA,"Norway","Oslo","2020-Mar","Recruiting","Randomised","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ",NA
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Canada","Ottawa","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"France","Paris","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Germany","Berlin","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Israel","Jerusalem","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Italy","Rome","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Japan","Tokyo","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Russia","Moscow","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001162-12","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001162-12/DE/",NA,"Spain","Madrid","2020-Mar","Recruiting","Randomised","Double",3,"Confirmed","Severe","Hospitalized",NA,"Sarilumab",440
"2020-001156-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001156-18/ES/",NA,"Spain","Madrid","2020-Apr","Recruiting","Randomised","Open-Label",3,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO","HCQ",1000
"2020-001271-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001271-33/FR/",NA,"France","Paris","2020-Mar","Recruiting","Randomised","Double",2,"Confirmed","Unspecified","Unclear","Mortality, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, C-Reactive Protein, IL-1, IL-2, IL-4, IL-6, IL-8, Tumor Necrosis Factor (Any), IgG, IgM or IgA, Antibodies","HCQ",NA
"2020-001442-19","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001442-19/ES/",NA,"Spain","Madrid","2020-Apr","Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","ICU Or Hospitalized","Mortality, Hospitalization, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, C-Reactive Protein, White Blood Cell Count, Platelet Count, Hemoglobin, D-Dimer, Creatinine Phosphokinase, CK-MB, Troponin, Fibrinogen, ALT, AST, Bilirubin, Glucose, LDH","TCZ",NA
"2020-001606-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001606-33/ES/",NA,"Spain","Madrid","2020-Apr","Recruiting","Randomised","Open-Label",3,"Confirmed","Non-severe","Mixed","Mortality, Hospitalization, Viral Load or Clearance, Pneumonia or ARDS, Fever, Adverse Events, Treatment-emergent Adverse Events, Ferritin, D-Dimer, LDH, PaO2-FiO2, SpO2, Respiratory Rate","HCQ ,  Azithromycin",NA
"2020-001275-32","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001275-32/DK/",NA,"Denmark","Copenhagen","2020-Mar","Recruiting","Randomised","Open-Label",4,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, C-Reactive Protein","TCZ, Sarilumab",NA
"2020-001500-41","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001500-41/BE/",NA,"Belgium","Brussels","2020-Apr","Recruiting","Randomised","Open-Label",6,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-1, IL-6, PaO2-FiO2, SpO2, Respiratory Rate, Radiographic Findings, Hypoxia","Siltuximab, TCZ",NA
"2020-001270-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001270-29/DK/",NA,"Denmark","Copenhagen","2020-Mar","Recruiting","Randomised","Open-Label",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Fever, Adverse Events, Serious Adverse Events, PaO2-FiO2, SpO2","HCQ",350
"IRCT20200310046736N1","http://en.irct.ir/trial/46424",NA,"Iran","Golestan","2020-Apr","Not Recruiting","Randomized","Single",3,"Confirmed","Severe","ICU Or Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance","Plasma",45
"IRCT20100228003449N30","http://en.irct.ir/trial/46536",NA,"Iran","Tehran","2020-Mar","Recruiting","Single-Arm","Open-Label",1,"Confirmed Or Suspected",NA,"Hospitalized","Hospitalization, Clinical Improvement Score (Any), Adverse Events, Treatment-emergent Adverse Events","HCQ ,  LPV/R ,  Oseltamivir",50
"IRCT20100228003449N28","http://en.irct.ir/trial/46538",NA,"Iran","Tehran","2020-Mar","Completed","Randomized","Open-Label",2,"Confirmed Or Suspected",NA,"Hospitalized","Hospitalization, Clinical Improvement Score (Any), Adverse Events","HCQ ,  Oseltamivir , LPV/r , IFN",30
